loss,val_loss,mae,val_mae,mape,val_mape,root_mean_squared_error,val_root_mean_squared_error
5524.89208984375,1884.0511474609375,55.748470306396484,32.94887924194336,66.12153625488281,42.39626693725586,74.3296178507851,43.405658012071854
1711.3265380859375,1335.6982421875,31.467849731445312,27.262908935546875,41.67279815673828,32.248268127441406,41.36818267806718,36.54720566866228
1176.2603759765625,1136.5115966796875,26.037189483642578,26.875768661499023,32.45634460449219,37.85116195678711,34.29665254768405,33.712187657873635
895.6580810546875,862.5485229492188,22.85875129699707,22.900739669799805,27.982614517211914,31.916000366210938,29.927547194093396,29.369176409106515
805.8677978515625,933.670166015625,21.639482498168945,24.887920379638672,27.515216827392578,38.897422790527344,28.38781072664045,30.55601685455133
803.7529907226562,1095.424072265625,21.64301300048828,26.66940689086914,27.01255226135254,34.10184860229492,28.350537750149577,33.09719130478635
710.0206909179688,784.9657592773438,20.33378791809082,21.396482467651367,24.651126861572266,26.209871292114258,26.64621344427701,28.017240393681597
663.2919311523438,687.505615234375,19.440093994140625,19.81086540222168,23.343538284301758,26.243406295776367,25.754454588523977,26.220328282353275
663.7459106445312,704.2847290039062,19.566030502319336,19.389408111572266,23.510059356689453,23.224687576293945,25.763266692027454,26.53836334448502
667.39990234375,837.7034912109375,19.514476776123047,20.617488861083984,22.817548751831055,21.9515438079834,25.834084120474447,28.94310783607969
704.5298461914062,679.574462890625,20.260547637939453,19.743532180786133,23.46277618408203,24.885921478271484,26.542981109728544,26.06864904230031
584.3805541992188,1737.4901123046875,18.452903747558594,34.0378532409668,22.120155334472656,41.127769470214844,24.173964387315927,41.68321139625266
726.7089233398438,834.2893676757812,20.30396842956543,22.211137771606445,23.932146072387695,24.82765007019043,26.957539267148324,28.884067713460674
592.78759765625,981.1348876953125,18.549556732177734,23.24291229248047,22.06682777404785,23.314130783081055,24.347229773759683,31.32307276905177
618.7852172851562,1047.587158203125,18.79018783569336,24.625768661499023,21.346065521240234,25.529226303100586,24.87539381165967,32.366451121541346
659.5120849609375,694.513427734375,19.65677833557129,19.749309539794922,22.94393539428711,22.842012405395508,25.680967368090663,26.353622668133788
648.2489624023438,678.0343017578125,19.24214744567871,19.779823303222656,22.244911193847656,27.174348831176758,25.460733736527384,26.039091799788498
614.8939819335938,747.9639892578125,18.895708084106445,21.573984146118164,21.890832901000977,29.691755294799805,24.797055912619822,27.348930312862556
544.5209350585938,616.0913696289062,17.671722412109375,18.638425827026367,21.13946533203125,22.05359649658203,23.33497236035633,24.821187917360167
523.7037353515625,684.3843994140625,17.396432876586914,18.995508193969727,20.74077033996582,20.189985275268555,22.88457417894339,26.16074156850418
533.2969360351562,669.2619018554688,17.50800132751465,19.016677856445312,20.280942916870117,22.002038955688477,23.093222729518637,25.870096672712084
556.3700561523438,1138.371337890625,17.861934661865234,25.12114715576172,21.445493698120117,23.480199813842773,23.587497878162996,33.73975900759555
579.7698974609375,1075.3682861328125,18.303604125976562,25.950883865356445,21.07147789001465,30.18313217163086,24.078411439730353,32.79280845143966
593.5562744140625,657.8800659179688,18.630674362182617,18.9438533782959,21.436006546020508,21.679094314575195,24.363010372572237,25.649172811573646
524.7724609375,913.1078491210938,17.43646240234375,23.726404190063477,20.784282684326172,27.067951202392578,22.9079126272452,30.21767444925393
573.717529296875,738.9432983398438,18.253005981445312,19.8361873626709,21.284259796142578,20.373985290527344,23.952401326315385,27.183511515987846
635.95166015625,697.5823974609375,19.312637329101562,19.271095275878906,22.92418670654297,20.78863525390625,25.218082007881765,26.41178520018928
660.5999755859375,704.7266845703125,19.495851516723633,19.595121383666992,23.25909996032715,22.43191146850586,25.702139513782456,26.546688768475676
664.6481323242188,810.0494384765625,19.769994735717773,21.48284339904785,24.751970291137695,26.602779388427734,25.780770592133564,28.46136747376279
645.1976318359375,759.3215942382812,19.380878448486328,20.27954864501953,23.91570281982422,21.100200653076172,25.40074077336993,27.555790575454033
579.5994262695312,699.0676879882812,18.284772872924805,21.192651748657227,22.23752784729004,33.44895553588867,24.07487126174367,26.439888199239444
681.0435180664062,1113.379150390625,20.111406326293945,25.165937423706055,25.439376831054688,23.81316375732422,26.096810496043503,33.367336579215085
693.410888671875,692.4315185546875,19.886247634887695,19.686677932739258,23.304292678833008,23.07561683654785,26.332696190703203,26.3140935347332
814.6632690429688,789.0960693359375,21.955902099609375,21.330286026000977,27.82537269592285,26.161149978637695,28.54230665245836,28.090853837787442
598.0199584960938,1043.8271484375,18.736961364746094,24.149639129638672,23.132986068725586,25.83009910583496,24.454446599669634,32.3083139213036
729.6937866210938,815.9481811523438,20.59783363342285,21.170551300048828,25.74748420715332,22.828052520751953,27.012844845019448,28.564806688516967
740.0391235351562,679.2831420898438,20.768308639526367,20.22337532043457,26.035400390625,31.32100486755371,27.203660112844304,26.063060873386377
746.9130249023438,1283.0924072265625,20.85846519470215,27.84463882446289,26.49484634399414,30.309364318847656,27.329709564910193,35.82027927343061
729.7656860351562,737.643798828125,20.693603515625,21.488828659057617,25.494417190551758,32.042972564697266,27.01417564974279,27.159598649982385
668.6675415039062,835.245849609375,19.76372718811035,22.155515670776367,24.919431686401367,34.840457916259766,25.8586067200827,28.900620228800886
939.0523681640625,991.6412353515625,23.046648025512695,23.439739227294922,31.821107864379883,24.714319229125977,30.643961365398933,31.490335586518643
1778.137939453125,1222.4366455078125,31.150665283203125,26.147079467773438,38.95838928222656,27.59734344482422,42.16797291135922,34.96336147323098
973.198486328125,1368.721923828125,23.711320877075195,29.572818756103516,31.3562068939209,38.41844940185547,31.196129348496505,36.99624202305046
910.750244140625,830.0086059570312,22.811580657958984,21.716625213623047,29.871471405029297,26.240976333618164,30.17863887156982,28.809869939953412
889.2161254882812,1235.3111572265625,22.326961517333984,26.946548461914062,29.47063636779785,27.005250930786133,29.819727119614647,35.1469935730862
871.6365356445312,1171.4232177734375,22.13850975036621,24.857439041137695,28.729875564575195,30.124696731567383,29.523491250943398,34.226060506190855
1218.2076416015625,875.0768432617188,26.829225540161133,23.77433967590332,39.776878356933594,42.77257537841797,34.902831426713256,29.581697775173737
812.2584838867188,754.9881591796875,21.80311393737793,20.750715255737305,28.90538787841797,29.235868453979492,28.50014883972922,27.47704786143678
808.4105224609375,1035.3890380859375,21.558380126953125,25.678905487060547,29.118925094604492,33.6940803527832,28.432560955020172,32.17746164764924
