loss,val_loss,mae,val_mae,mape,val_mape,root_mean_squared_error,val_root_mean_squared_error
15421.2744140625,12250.95703125,110.6511459350586,97.06903839111328,92.63129425048828,79.62709045410156,124.18242393375361,110.68404144794316
7692.6044921875,2719.3623046875,72.73456573486328,40.080467224121094,61.14604949951172,42.71809005737305,87.70749393402767,52.147505258521235
2229.244384765625,2006.0078125,36.08612060546875,34.50051498413086,45.111942291259766,46.45280456542969,47.21487461346927,44.788478568712286
1895.7125244140625,1808.281005859375,33.538536071777344,32.669883728027344,45.91407775878906,44.585994720458984,43.539780941273264,42.5238874735057
1740.1668701171875,1675.48974609375,32.15578079223633,31.64214324951172,44.19501876831055,44.1457405090332,41.715307383707334,40.932746622890456
1609.680419921875,1541.5555419921875,30.964754104614258,30.43411636352539,43.347694396972656,43.25211715698242,40.12082277224478,39.2626481785448
1493.1871337890625,1433.40576171875,29.814050674438477,29.38884925842285,42.4022216796875,41.74910354614258,38.64177964055308,37.860345504482
1391.299560546875,1328.54345703125,28.837371826171875,28.216604232788086,41.64976501464844,40.84461975097656,37.30012815724465,36.44919007373483
1307.28564453125,1253.6224365234375,28.0044002532959,27.596851348876953,40.776119232177734,40.577491760253906,36.156405304333695,35.40653098685944
1229.614501953125,1163.634033203125,27.172056198120117,26.358509063720703,39.86671829223633,38.32805252075195,35.06585949257661,34.1120804584406
1155.9140625,1087.94873046875,26.312137603759766,25.420120239257812,38.0028076171875,36.47262191772461,33.998736189746815,32.98406782779756
1075.763671875,1007.7129516601562,25.3264102935791,24.82302474975586,36.00425338745117,37.00727081298828,32.798836440870886,31.74449482445982
992.1019287109375,916.7377319335938,24.416969299316406,23.45988655090332,34.60811233520508,34.06589126586914,31.49764957438789,30.277677122487347
921.7197875976562,866.6097412109375,23.42387580871582,22.610795974731445,31.552370071411133,31.14988136291504,30.3598383987408,29.438236041090125
881.6358032226562,847.96923828125,22.703516006469727,22.875404357910156,29.440526962280273,34.52539825439453,29.69235260505062,29.119911371452524
856.7711791992188,793.312744140625,22.493799209594727,21.57371711730957,29.873512268066406,27.864187240600586,29.270653890871976,28.16580806830553
825.3672485351562,776.1607666015625,22.044668197631836,21.313791275024414,28.291641235351562,27.03864860534668,28.729205497805822,27.85966199725981
817.4341430664062,795.6930541992188,21.854686737060547,22.41754913330078,27.843229293823242,31.6938419342041,28.590805218923204,28.20803173210103
806.3328247070312,751.550537109375,21.8223819732666,21.345439910888672,27.912900924682617,28.85032844543457,28.396000153314397,27.4144220641139
767.1281127929688,714.7966918945312,21.19078254699707,20.03036880493164,26.808942794799805,25.53058433532715,27.697077694099224,26.73568199793174
760.24169921875,754.1353759765625,21.044355392456055,21.702852249145508,26.587438583374023,31.575084686279297,27.572480831777725,27.461525375997642
741.809814453125,731.379150390625,20.796632766723633,20.45404815673828,26.109527587890625,27.58622932434082,27.23618575449075,27.044022452117307
736.3920288085938,679.7679443359375,20.722124099731445,19.716033935546875,26.481191635131836,26.317569732666016,27.13654415743821,26.072359776896633
720.373779296875,700.346435546875,20.49879264831543,20.404102325439453,26.280467987060547,27.809816360473633,26.839779792257517,26.464059317249028
693.6055297851562,674.0140991210938,20.043025970458984,19.294872283935547,24.733190536499023,24.112773895263672,26.336391738147356,25.961781509000758
692.2742309570312,700.3168334960938,20.07752227783203,19.285655975341797,25.09960174560547,22.495813369750977,26.311104708032143,26.46350002354363
691.7271728515625,736.5830688476562,20.117143630981445,20.193830490112305,25.2069091796875,25.700977325439453,26.300706698709874,27.14006390647701
697.2053833007812,823.5098266601562,20.008607864379883,23.25930404663086,24.495790481567383,37.30210876464844,26.404647002010485,28.696860919970955
667.1597290039062,675.3170776367188,19.686296463012695,19.215007781982422,24.28915786743164,23.8135929107666,25.829435321042276,25.98686355905073
656.7654418945312,698.3814086914062,19.561439514160156,19.811023712158203,24.27557373046875,24.040966033935547,25.627435335876495,26.426906907381465
636.14208984375,658.76611328125,19.20865821838379,19.406280517578125,24.03998374938965,24.345909118652344,25.221857382907984,25.666439435208968
641.4915161132812,672.0786743164062,19.370384216308594,19.163148880004883,24.200273513793945,22.68483543395996,25.327682801892504,25.924480213042003
664.5117797851562,1471.378173828125,19.703895568847656,32.32471466064453,24.3760929107666,52.53247833251953,25.7781259944387,38.358547598001216
881.3841552734375,724.4453125,22.862518310546875,20.374862670898438,30.73406982421875,23.995826721191406,29.688114714030554,26.915521776476858
670.1242065429688,709.5994873046875,19.792726516723633,19.839811325073242,24.638994216918945,24.0709285736084,25.886757358598793,26.638308641966884
701.3580322265625,696.5983276367188,20.22214126586914,19.585241317749023,25.467458724975586,23.98101806640625,26.48316507191998,26.393149255757994
645.0035400390625,748.5116577148438,19.479005813598633,20.915719985961914,24.78972816467285,25.982051849365234,25.396919892755943,27.358941092718553
657.1348266601562,660.3798828125,19.537734985351562,18.99782371520996,24.095136642456055,22.141605377197266,25.634641145531106,25.697857552965385
614.3356323242188,679.81494140625,18.959524154663086,20.39926528930664,23.522235870361328,31.352550506591797,24.7857949705919,26.073261042804944
671.192138671875,691.88134765625,19.849834442138672,20.531715393066406,25.08258628845215,30.35539436340332,25.907376144099867,26.303637536588926
630.404541015625,704.0977783203125,19.098983764648438,20.690345764160156,23.90227699279785,26.834598541259766,25.107858152690465,26.53484083842058
