loss,val_loss,mae,val_mae,mape,val_mape,root_mean_squared_error,val_root_mean_squared_error
9548.6513671875,3264.634765625,81.9660873413086,43.56949234008789,73.60136413574219,43.450439453125,97.71720097908812,57.136982468669096
1266.146728515625,2656.190185546875,26.652284622192383,41.550601959228516,34.5440788269043,43.74277877807617,35.58295558993976,51.53824003152295
1005.7709350585938,1121.3751220703125,23.946672439575195,24.7010498046875,31.19854736328125,28.667207717895508,31.713891830845892,33.48693957456119
927.7297973632812,1079.342041015625,23.289567947387695,24.870149612426758,29.88731575012207,30.55072593688965,30.45865718253648,32.85334139803172
930.6699829101562,1165.62939453125,23.34295082092285,25.05890464782715,30.295391082763672,28.13509750366211,30.50688418882132,34.14131506739672
824.5921630859375,918.8522338867188,21.644052505493164,24.025671005249023,26.789302825927734,34.62746810913086,28.715712825662845,30.31257550731575
737.3619995117188,1010.2807006835938,20.67974853515625,24.320009231567383,26.729379653930664,27.03294563293457,27.154410314196085,31.784913098569167
705.3303833007812,918.5524291992188,20.157115936279297,23.912872314453125,25.0662841796875,33.31825256347656,26.55805684346619,30.307629884225832
696.7326049804688,739.9607543945312,20.347957611083984,19.705406188964844,25.407772064208984,25.090364456176758,26.3956929248025,27.202219659331686
752.07470703125,898.502685546875,20.80713653564453,22.884443283081055,26.394596099853516,31.357593536376953,27.423980510335294,29.975034371070787
800.910400390625,1005.2389526367188,21.538911819458008,25.053302764892578,29.224767684936523,31.218215942382812,28.300360428634562,31.705503507068276
723.8062744140625,1769.131103515625,20.590524673461914,32.622596740722656,26.002050399780273,36.08037567138672,26.90364797595416,42.06104020962422
661.4803466796875,1001.015625,19.676366806030273,25.023847579956055,24.511198043823242,33.37506103515625,25.7192602280798,31.638830967657448
653.1640625,1502.487548828125,19.563451766967773,31.54104232788086,24.034744262695312,37.24171447753906,25.557074607630664,38.76193427614423
738.7740478515625,1678.908935546875,20.894432067871094,31.648937225341797,26.09650993347168,31.54292106628418,27.18039822834762,40.97449127868307
708.2913208007812,1810.107177734375,20.24825668334961,33.033294677734375,23.986127853393555,35.07156753540039,26.613743081362706,42.545354361368
673.64892578125,822.6272583007812,19.88201904296875,22.311342239379883,23.898834228515625,26.259428024291992,25.954747653969783,28.681479360395294
612.2772827148438,778.9140625,18.905879974365234,21.3231201171875,22.62299919128418,24.231164932250977,24.744237363775103,27.90903191620949
665.9405517578125,675.58154296875,19.77009391784668,19.440444946289062,24.236635208129883,23.567733764648438,25.80582398912719,25.99195150366263
633.0177612304688,827.95166015625,19.12413215637207,21.899497985839844,22.984521865844727,29.414819717407227,25.159844221108937,28.7741491647668
610.0830078125,734.8394165039062,18.919702529907227,20.750926971435547,22.827529907226562,26.34908103942871,24.699858457337363,27.10792165592756
617.2644653320312,835.91162109375,19.0252742767334,22.61334991455078,23.346555709838867,25.285621643066406,24.8448076131016,28.91213622501371
578.2201538085938,726.4635620117188,18.36863136291504,20.74649429321289,21.573875427246094,23.731151580810547,24.046208720058008,26.952987997840218
598.7779541015625,629.1497192382812,18.657947540283203,19.100793838500977,22.82732391357422,25.716663360595703,24.469939805842646,25.082857078855298
583.255615234375,646.1651000976562,18.510263442993164,19.389545440673828,22.11440086364746,28.96540641784668,24.150685605886533,25.419777735016808
719.3123168945312,1065.475341796875,20.643840789794922,24.39622688293457,25.39691925048828,25.17953109741211,26.819998450681002,32.64161977900109
738.2123413085938,1107.183349609375,20.786231994628906,24.569686889648438,25.639848709106445,24.640560150146484,27.170063329123725,33.274364751402466
702.2718505859375,641.0016479492188,20.04119300842285,18.76328468322754,24.617530822753906,21.867563247680664,26.50041227199942,25.318010347363767
641.2448120117188,1563.31982421875,19.433752059936523,28.588397979736328,24.092350006103516,26.994609832763672,25.322812087359466,39.53883943945181
725.0038452148438,1467.3790283203125,20.71278190612793,28.468523025512695,25.0095157623291,28.005739212036133,26.92589543942492,38.30638364973014
654.5025634765625,964.3477783203125,19.720626831054688,23.32872200012207,24.533960342407227,27.53325080871582,25.583247711667934,31.05394948022413
695.2674560546875,1696.201416015625,20.11236572265625,31.45673942565918,24.800399780273438,32.76998519897461,26.367924758211206,41.184965897953894
692.6365966796875,1366.7249755859375,20.155275344848633,28.035009384155273,25.542036056518555,26.639787673950195,26.317989981753687,36.96924364368221
650.8882446289062,859.50146484375,19.54746437072754,21.695453643798828,23.3737735748291,22.419435501098633,25.51251153118615,29.317255411169544
